==PROF== Connected to process 13206 (/usr/bin/python3.12)
[crux0] floor bytes = 0.537 GB (BS512 x N262127 x 4)
==PROF== Disconnected from process 13206
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"22","13206","python3.12","127.0.0.1","void radix_sort::DeviceRadixSortSingleTileKernel<radix::policy_hub<long, cuda::OpaqueType<8>, unsigned long long>::Policy1000, 0, long, cuda::OpaqueType<8>, unsigned long long, at_cuda_detail::identity_decomposer_t>(const T3 *, T3 *, const T4 *, T4 *, T5, int, int, T6)","1","7","(256, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"22","13206","python3.12","127.0.0.1","void radix_sort::DeviceRadixSortSingleTileKernel<radix::policy_hub<long, cuda::OpaqueType<8>, unsigned long long>::Policy1000, 0, long, cuda::OpaqueType<8>, unsigned long long, at_cuda_detail::identity_decomposer_t>(const T3 *, T3 *, const T4 *, T4 *, T5, int, int, T6)","1","7","(256, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","18336"
"23","13206","python3.12","127.0.0.1","void internal::<unnamed>::adjacent_difference_kernel<const long *>(long, T1, int *)","1","7","(512, 1, 1)","(2, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","14848"
"23","13206","python3.12","127.0.0.1","void internal::<unnamed>::adjacent_difference_kernel<const long *>(long, T1, int *)","1","7","(512, 1, 1)","(2, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"23","13206","python3.12","127.0.0.1","void internal::<unnamed>::adjacent_difference_kernel<const long *>(long, T1, int *)","1","7","(512, 1, 1)","(2, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","4640"
"24","13206","python3.12","127.0.0.1","void scan::DeviceScanInitKernel<at_cuda_detail::ScanTileState<int, 1>>(T1, int)","1","7","(128, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","2816"
"24","13206","python3.12","127.0.0.1","void scan::DeviceScanInitKernel<at_cuda_detail::ScanTileState<int, 1>>(T1, int)","1","7","(128, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"24","13206","python3.12","127.0.0.1","void scan::DeviceScanInitKernel<at_cuda_detail::ScanTileState<int, 1>>(T1, int)","1","7","(128, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","3776"
"25","13206","python3.12","127.0.0.1","void scan::DeviceScanKernel<scan::policy_hub<int, long, int, unsigned int, __4::plus<void>>::Policy1000, const int *, long *, at_cuda_detail::ScanTileState<int, 1>, __4::plus<void>, at_cuda_detail::NullType, unsigned int, int, 0, at_cuda_detail::NullType>(T2, T3, T4, int, T5, T6, T7)","1","7","(128, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","27136"
"25","13206","python3.12","127.0.0.1","void scan::DeviceScanKernel<scan::policy_hub<int, long, int, unsigned int, __4::plus<void>>::Policy1000, const int *, long *, at_cuda_detail::ScanTileState<int, 1>, __4::plus<void>, at_cuda_detail::NullType, unsigned int, int, 0, at_cuda_detail::NullType>(T2, T3, T4, int, T5, T6, T7)","1","7","(128, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"25","13206","python3.12","127.0.0.1","void scan::DeviceScanKernel<scan::policy_hub<int, long, int, unsigned int, __4::plus<void>>::Policy1000, const int *, long *, at_cuda_detail::ScanTileState<int, 1>, __4::plus<void>, at_cuda_detail::NullType, unsigned int, int, 0, at_cuda_detail::NullType>(T2, T3, T4, int, T5, T6, T7)","1","7","(128, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","5664"
"26","13206","python3.12","127.0.0.1","internal::<unnamed>::scatter_kernel(long, const long *, const long *, long *)","1","7","(512, 1, 1)","(2, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","22272"
"26","13206","python3.12","127.0.0.1","internal::<unnamed>::scatter_kernel(long, const long *, const long *, long *)","1","7","(512, 1, 1)","(2, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"26","13206","python3.12","127.0.0.1","internal::<unnamed>::scatter_kernel(long, const long *, const long *, long *)","1","7","(512, 1, 1)","(2, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","4800"
"27","13206","python3.12","127.0.0.1","void scan::DeviceCompactInitKernel<at_cuda_detail::ScanTileState<int, 1>, long *>(T1, int, T2)","1","7","(128, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","2560"
"27","13206","python3.12","127.0.0.1","void scan::DeviceCompactInitKernel<at_cuda_detail::ScanTileState<int, 1>, long *>(T1, int, T2)","1","7","(128, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"27","13206","python3.12","127.0.0.1","void scan::DeviceCompactInitKernel<at_cuda_detail::ScanTileState<int, 1>, long *>(T1, int, T2)","1","7","(128, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","3776"
"28","13206","python3.12","127.0.0.1","void select::DeviceSelectSweepKernel<select::policy_hub<long, at_cuda_detail::NullType, int, 0, 0>::Policy1000, const long *, at_cuda_detail::NullType *, long *, long *, at_cuda_detail::ScanTileState<int, 1>, at_cuda_detail::NullType, __4::equal_to<void>, int, select::streaming_context_t<long, 1>, 0>(T2, T3, T4, T5, T6, T7, T8, T9, int, T10, at_cuda_detail::vsmem_t)","1","7","(384, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","56064"
"28","13206","python3.12","127.0.0.1","void select::DeviceSelectSweepKernel<select::policy_hub<long, at_cuda_detail::NullType, int, 0, 0>::Policy1000, const long *, at_cuda_detail::NullType *, long *, long *, at_cuda_detail::ScanTileState<int, 1>, at_cuda_detail::NullType, __4::equal_to<void>, int, select::streaming_context_t<long, 1>, 0>(T2, T3, T4, T5, T6, T7, T8, T9, int, T10, at_cuda_detail::vsmem_t)","1","7","(384, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"28","13206","python3.12","127.0.0.1","void select::DeviceSelectSweepKernel<select::policy_hub<long, at_cuda_detail::NullType, int, 0, 0>::Policy1000, const long *, at_cuda_detail::NullType *, long *, long *, at_cuda_detail::ScanTileState<int, 1>, at_cuda_detail::NullType, __4::equal_to<void>, int, select::streaming_context_t<long, 1>, 0>(T2, T3, T4, T5, T6, T7, T8, T9, int, T10, at_cuda_detail::vsmem_t)","1","7","(384, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","5856"
"29","13206","python3.12","127.0.0.1","void radix_sort::DeviceRadixSortSingleTileKernel<radix::policy_hub<long, at_cuda_detail::NullType, unsigned long long>::Policy1000, 0, long, at_cuda_detail::NullType, unsigned long long, at_cuda_detail::identity_decomposer_t>(const T3 *, T3 *, const T4 *, T4 *, T5, int, int, T6)","1","7","(256, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","19968"
"29","13206","python3.12","127.0.0.1","void radix_sort::DeviceRadixSortSingleTileKernel<radix::policy_hub<long, at_cuda_detail::NullType, unsigned long long>::Policy1000, 0, long, at_cuda_detail::NullType, unsigned long long, at_cuda_detail::identity_decomposer_t>(const T3 *, T3 *, const T4 *, T4 *, T5, int, int, T6)","1","7","(256, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"29","13206","python3.12","127.0.0.1","void radix_sort::DeviceRadixSortSingleTileKernel<radix::policy_hub<long, at_cuda_detail::NullType, unsigned long long>::Policy1000, 0, long, at_cuda_detail::NullType, unsigned long long, at_cuda_detail::identity_decomposer_t>(const T3 *, T3 *, const T4 *, T4 *, T5, int, int, T6)","1","7","(256, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","16736"
"30","13206","python3.12","127.0.0.1","void scan::DeviceCompactInitKernel<at_cuda_detail::ScanTileState<int, 1>, long *>(T1, int, T2)","1","7","(128, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","2816"
"30","13206","python3.12","127.0.0.1","void scan::DeviceCompactInitKernel<at_cuda_detail::ScanTileState<int, 1>, long *>(T1, int, T2)","1","7","(128, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"30","13206","python3.12","127.0.0.1","void scan::DeviceCompactInitKernel<at_cuda_detail::ScanTileState<int, 1>, long *>(T1, int, T2)","1","7","(128, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","3776"
"31","13206","python3.12","127.0.0.1","void select::DeviceSelectSweepKernel<select::policy_hub<long, at_cuda_detail::NullType, int, 0, 0>::Policy1000, const long *, at_cuda_detail::NullType *, long *, long *, at_cuda_detail::ScanTileState<int, 1>, at_cuda_detail::NullType, __4::equal_to<void>, int, select::streaming_context_t<long, 1>, 0>(T2, T3, T4, T5, T6, T7, T8, T9, int, T10, at_cuda_detail::vsmem_t)","1","7","(384, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","56320"
"31","13206","python3.12","127.0.0.1","void select::DeviceSelectSweepKernel<select::policy_hub<long, at_cuda_detail::NullType, int, 0, 0>::Policy1000, const long *, at_cuda_detail::NullType *, long *, long *, at_cuda_detail::ScanTileState<int, 1>, at_cuda_detail::NullType, __4::equal_to<void>, int, select::streaming_context_t<long, 1>, 0>(T2, T3, T4, T5, T6, T7, T8, T9, int, T10, at_cuda_detail::vsmem_t)","1","7","(384, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"31","13206","python3.12","127.0.0.1","void select::DeviceSelectSweepKernel<select::policy_hub<long, at_cuda_detail::NullType, int, 0, 0>::Policy1000, const long *, at_cuda_detail::NullType *, long *, long *, at_cuda_detail::ScanTileState<int, 1>, at_cuda_detail::NullType, __4::equal_to<void>, int, select::streaming_context_t<long, 1>, 0>(T2, T3, T4, T5, T6, T7, T8, T9, int, T10, at_cuda_detail::vsmem_t)","1","7","(384, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","6080"
"32","13206","python3.12","127.0.0.1","void native::<unnamed>::CatArrayBatchedCopy_vectorized<native::<unnamed>::OpaqueType<8>, unsigned int, 1, 128, 1, 16, 2>(char *, native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, native::<unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(4, 2, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","19200"
"32","13206","python3.12","127.0.0.1","void native::<unnamed>::CatArrayBatchedCopy_vectorized<native::<unnamed>::OpaqueType<8>, unsigned int, 1, 128, 1, 16, 2>(char *, native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, native::<unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(4, 2, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"32","13206","python3.12","127.0.0.1","void native::<unnamed>::CatArrayBatchedCopy_vectorized<native::<unnamed>::OpaqueType<8>, unsigned int, 1, 128, 1, 16, 2>(char *, native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, native::<unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(4, 2, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","4320"
"33","13206","python3.12","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","1","7","(64, 1, 1)","(32, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","2560"
"33","13206","python3.12","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","1","7","(64, 1, 1)","(32, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"33","13206","python3.12","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","1","7","(64, 1, 1)","(32, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","4032"
"34","13206","python3.12","127.0.0.1","void native::radixSortKVInPlace<(int)-2, (int)-1, 64, 32, long, long, unsigned int>(cuda::TensorInfo<T5, T7>, T7, T7, T7, cuda::TensorInfo<T6, T7>, T7, bool)","1","7","(64, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","84736"
"34","13206","python3.12","127.0.0.1","void native::radixSortKVInPlace<(int)-2, (int)-1, 64, 32, long, long, unsigned int>(cuda::TensorInfo<T5, T7>, T7, T7, T7, cuda::TensorInfo<T6, T7>, T7, bool)","1","7","(64, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"34","13206","python3.12","127.0.0.1","void native::radixSortKVInPlace<(int)-2, (int)-1, 64, 32, long, long, unsigned int>(cuda::TensorInfo<T5, T7>, T7, T7, T7, cuda::TensorInfo<T6, T7>, T7, bool)","1","7","(64, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","29728"
"35","13206","python3.12","127.0.0.1","void native::unrolled_elementwise_kernel<native::BinaryFunctor<long, long, bool, native::<unnamed>::CompareEqFunctor<long>>, std::array<char *, 3>, 4, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithoutCast, memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)","1","7","(128, 1, 1)","(4, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","20480"
"35","13206","python3.12","127.0.0.1","void native::unrolled_elementwise_kernel<native::BinaryFunctor<long, long, bool, native::<unnamed>::CompareEqFunctor<long>>, std::array<char *, 3>, 4, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithoutCast, memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)","1","7","(128, 1, 1)","(4, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"35","13206","python3.12","127.0.0.1","void native::unrolled_elementwise_kernel<native::BinaryFunctor<long, long, bool, native::<unnamed>::CompareEqFunctor<long>>, std::array<char *, 3>, 4, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithoutCast, memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)","1","7","(128, 1, 1)","(4, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","4416"
"36","13206","python3.12","127.0.0.1","void native::index_elementwise_kernel<128, 4, void native::index_copy_kernel_impl<native::OpaqueType<1>>(at::TensorIterator &, long, long, long)::[lambda(int) (instance 1)]>(long, T3)","1","7","(128, 1, 1)","(4, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","48896"
"36","13206","python3.12","127.0.0.1","void native::index_elementwise_kernel<128, 4, void native::index_copy_kernel_impl<native::OpaqueType<1>>(at::TensorIterator &, long, long, long)::[lambda(int) (instance 1)]>(long, T3)","1","7","(128, 1, 1)","(4, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"36","13206","python3.12","127.0.0.1","void native::index_elementwise_kernel<128, 4, void native::index_copy_kernel_impl<native::OpaqueType<1>>(at::TensorIterator &, long, long, long)::[lambda(int) (instance 1)]>(long, T3)","1","7","(128, 1, 1)","(4, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","8064"
"37","13206","python3.12","127.0.0.1","void native::index_elementwise_kernel<128, 4, void native::gpu_index_kernel<void native::index_kernel_impl<native::OpaqueType<1>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)","1","7","(128, 1, 1)","(2, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","83712"
"37","13206","python3.12","127.0.0.1","void native::index_elementwise_kernel<128, 4, void native::gpu_index_kernel<void native::index_kernel_impl<native::OpaqueType<1>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)","1","7","(128, 1, 1)","(2, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"37","13206","python3.12","127.0.0.1","void native::index_elementwise_kernel<128, 4, void native::gpu_index_kernel<void native::index_kernel_impl<native::OpaqueType<1>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)","1","7","(128, 1, 1)","(2, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","10848"
"38","13206","python3.12","127.0.0.1","void native::unrolled_elementwise_kernel<native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)","1","7","(128, 1, 1)","(2, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","33280"
"38","13206","python3.12","127.0.0.1","void native::unrolled_elementwise_kernel<native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)","1","7","(128, 1, 1)","(2, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"38","13206","python3.12","127.0.0.1","void native::unrolled_elementwise_kernel<native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)","1","7","(128, 1, 1)","(2, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","6464"
"39","13206","python3.12","127.0.0.1","void native::reduce_kernel<512, 1, native::ReduceOp<float, native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>>(T3)","1","7","(256, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","68352"
"39","13206","python3.12","127.0.0.1","void native::reduce_kernel<512, 1, native::ReduceOp<float, native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>>(T3)","1","7","(256, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"39","13206","python3.12","127.0.0.1","void native::reduce_kernel<512, 1, native::ReduceOp<float, native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>>(T3)","1","7","(256, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","5056"
"40","13206","python3.12","127.0.0.1","void native::unrolled_elementwise_kernel<native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)","1","7","(128, 1, 1)","(2, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","40192"
"40","13206","python3.12","127.0.0.1","void native::unrolled_elementwise_kernel<native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)","1","7","(128, 1, 1)","(2, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"40","13206","python3.12","127.0.0.1","void native::unrolled_elementwise_kernel<native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)","1","7","(128, 1, 1)","(2, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","5120"
"41","13206","python3.12","127.0.0.1","void native::elementwise_kernel<128, 2, void native::gpu_kernel_impl_nocast<native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(524288, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","1188096"
"41","13206","python3.12","127.0.0.1","void native::elementwise_kernel<128, 2, void native::gpu_kernel_impl_nocast<native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(524288, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","472970752"
"41","13206","python3.12","127.0.0.1","void native::elementwise_kernel<128, 2, void native::gpu_kernel_impl_nocast<native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(524288, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","276608"
"42","13206","python3.12","127.0.0.1","void native::elementwise_kernel<128, 2, void native::gpu_kernel_impl_nocast<native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(2048, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","19456"
"42","13206","python3.12","127.0.0.1","void native::elementwise_kernel<128, 2, void native::gpu_kernel_impl_nocast<native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(2048, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"42","13206","python3.12","127.0.0.1","void native::elementwise_kernel<128, 2, void native::gpu_kernel_impl_nocast<native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(2048, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","6624"
"43","13206","python3.12","127.0.0.1","void gvr_topk_kernel<1, 1024, 4, 4>(const float *, const int *, int *, int, int, int)","1","7","(1024, 1, 1)","(1, 512, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","1093988096"
"43","13206","python3.12","127.0.0.1","void gvr_topk_kernel<1, 1024, 4, 4>(const float *, const int *, int *, int, int, int)","1","7","(1024, 1, 1)","(1, 512, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","1508352"
"43","13206","python3.12","127.0.0.1","void gvr_topk_kernel<1, 1024, 4, 4>(const float *, const int *, int *, int, int, int)","1","7","(1024, 1, 1)","(1, 512, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","220896"
"44","13206","python3.12","127.0.0.1","void gvr_topk_kernel<1, 1024, 4, 4>(const float *, const int *, int *, int, int, int)","1","7","(1024, 1, 1)","(1, 512, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","1090127360"
"44","13206","python3.12","127.0.0.1","void gvr_topk_kernel<1, 1024, 4, 4>(const float *, const int *, int *, int, int, int)","1","7","(1024, 1, 1)","(1, 512, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","1299712"
"44","13206","python3.12","127.0.0.1","void gvr_topk_kernel<1, 1024, 4, 4>(const float *, const int *, int *, int, int, int)","1","7","(1024, 1, 1)","(1, 512, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","217984"
"45","13206","python3.12","127.0.0.1","void native::vectorized_elementwise_kernel<4, native::FillFunctor<int>, std::array<char *, 1>>(int, T2, T3)","1","7","(128, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_read.sum","byte","3840"
"45","13206","python3.12","127.0.0.1","void native::vectorized_elementwise_kernel<4, native::FillFunctor<int>, std::array<char *, 1>>(int, T2, T3)","1","7","(128, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"45","13206","python3.12","127.0.0.1","void native::vectorized_elementwise_kernel<4, native::FillFunctor<int>, std::array<char *, 1>>(int, T2, T3)","1","7","(128, 1, 1)","(1, 1, 1)","0","10.0","Command line profiler metrics","gpu__time_duration.sum","ns","4160"
